author,popularity,weighted_popularity,raw_popularity,volatility,vote_count,date,idVotacao
Poder Executivo,0.5049178742916554,0.5110031990365588,0.4907187832202142,0.49494355649670346,24458,2024-03-19,2416804-54
Poder Executivo,0.49586955952903755,0.4992653715823281,0.4879459980713597,0.49440345422596854,24888,2024-03-20,2399598-70
Poder Executivo,0.5011800636275496,0.5048545090072516,0.49260635774157835,0.49605928456157067,25292,2024-03-26,2421859-9
Poder Executivo,0.5067026922629314,0.5115372157863994,0.4954221373748393,0.49695207167695676,25667,2024-03-26,2416826-49
Poder Executivo,0.5201375729543504,0.5278063017196375,0.5022438725020137,0.4984307229468829,26071,2024-03-27,2400758-37
Poder Executivo,0.5136546983349397,0.5198066162618841,0.49930022317206946,0.49904258372732363,26437,2024-04-09,2400758-62
Poder Executivo,0.5174199633059148,0.5261384165789138,0.49707690566891716,0.4825538691447865,26513,2024-05-07,2431123-8
Poder Executivo,0.5321545548537306,0.5455613843039429,0.5008719528032355,0.48079052599480243,26951,2024-05-14,2416733-28
Poder Executivo,0.5166808237250393,0.525975738153565,0.4949926900584795,0.4882876425861446,27360,2024-05-14,2416733-37
Poder Executivo,0.5015889536173298,0.5070143522970479,0.48892969003132086,0.4936096464875112,27777,2024-05-14,2416733-42
Poder Executivo,0.5111419230980065,0.5187575680911786,0.49337208478060535,0.4917984869177369,28214,2024-05-14,2416733-46
Poder Executivo,0.5258405618491231,0.5367878358619909,0.5002969224857652,0.4880501777400965,28627,2024-05-14,2433690-7
Poder Executivo,0.5248143166235076,0.5352572757931796,0.5004474118942731,0.48906885599170125,29056,2024-05-14,2433327-49
Poder Executivo,0.543606739167058,0.5591897516051141,0.5072463768115942,0.48518804829850143,29463,2024-05-14,2433327-54
Poder Executivo,0.5402465403291762,0.5546126759915182,0.5067255571170448,0.486753672447128,29886,2024-05-14,2433327-57
Poder Executivo,0.5376672320495526,0.5510619011898504,0.5064130040555244,0.4880271768249941,30329,2024-05-14,2433327-60
Poder Executivo,0.5342416699139155,0.5464906374526615,0.5056607456568417,0.4893436387830294,30738,2024-05-15,2433327-66
Poder Executivo,0.5368246242983556,0.5510984368904033,0.5035190615835777,0.48892235055526895,30690,2024-05-21,2425883-50
Poder Executivo,0.5301535950296804,0.5474331629422864,0.48983460323359973,0.4901551404253554,26905,2024-05-28,2422697-66
Poder Executivo,0.5293089094499767,0.5460706258347685,0.4901982378854626,0.4906016862064472,27240,2024-05-28,2422697-69
Poder Executivo,0.534226308965266,0.5520647946283354,0.49260317575143775,0.4902250247857261,27647,2024-05-28,2422697-72
Poder Executivo,0.540625920317328,0.5599328215883551,0.4955764840182648,0.48953609971076467,28032,2024-05-28,2422697-75
Poder Executivo,0.5462316708673041,0.5667235065384963,0.49841738763452204,0.48891976263747977,28434,2024-05-28,2422697-83
Poder Executivo,0.5432932980308478,0.5626430090813623,0.49814397224631396,0.4896932368631433,28825,2024-06-11,2422697-129
Poder Executivo,0.5607629261324021,0.5837234214768041,0.507188436995464,0.483034367398367,26014,2024-07-09,2447901-6
Poder Executivo,0.560741046138097,0.5837005197706047,0.5071689409955795,0.48304910984597516,26015,2024-07-09,2399598-108
Poder Executivo,0.5521064233211362,0.5742782613599697,0.5003721345638583,0.48870519063635876,26872,2024-07-09,2399598-112
Poder Executivo,0.5593258881683708,0.5811812786980849,0.5083299769323716,0.48559700266489036,27311,2024-07-09,2447439-8
Poder Executivo,0.5642058444179919,0.5868156818229439,0.511449557139771,0.4849306199056264,27774,2024-07-10,2430143-45
Poder Executivo,0.5566527270806992,0.5770629541464845,0.5090288639272004,0.48686060695370387,28132,2024-07-10,2430143-57
Poder Executivo,0.547117316345525,0.5648511897008449,0.505738278516445,0.48911135945896084,28580,2024-07-10,2430143-72
Poder Executivo,0.552332974568352,0.570926961014468,0.5089470061940812,0.4884223473043073,29060,2024-07-10,2430143-76
Poder Executivo,0.5500040538641788,0.5677037415703455,0.50870478254979,0.4891819012581855,29524,2024-07-10,2430143-95
Poder Executivo,0.5422668315382269,0.5578810212339742,0.5058337222481499,0.49090524371629946,29998,2024-07-10,2430143-98
Poder Executivo,0.5565654999836663,0.5750361117230938,0.5134674059250025,0.48844318977058193,30481,2024-08-12,2450745-8
Poder Executivo,0.5585077104534145,0.5767446432397717,0.5159548672852479,0.48797037466333826,30931,2024-08-13,2438459-31
Poder Executivo,0.5555589180493774,0.5735265366700268,0.5136344746011956,0.4893367518144126,31281,2024-08-13,2438459-55
Poder Executivo,0.5570790456329062,0.5753404413723324,0.5144691222409118,0.4889132733796734,29131,2024-09-10,2457424-6
Poder Executivo,0.602079253036485,0.6035687520164932,0.598603755416466,0.49306270228510896,20770,2024-10-30,2438459-63
Poder Executivo,0.5961018342646989,0.5971536367168803,0.5936476285429426,0.49422310209516707,21063,2024-10-30,2438459-66
Poder Executivo,0.5990984642303084,0.6003335622635941,0.5962165688193085,0.49353251723290287,21462,2024-10-30,2438459-69
Poder Executivo,0.6078147633459504,0.6096077155219815,0.6036312082685448,0.4915230675265958,21866,2024-10-30,2438459-77
Poder Executivo,0.6021333464690728,0.6035581505192767,0.5988088036852636,0.49135988057935925,21491,2024-11-13,2469074-8
Poder Executivo,0.605580550783367,0.6079565576826172,0.6000365346851166,0.49019939430595455,21897,2024-11-27,2461207-33
Poder Executivo,0.5801637045864161,0.5750501993915212,0.5920952167078374,0.49378974202143344,22265,2024-11-27,2461207-38
Poder Executivo,0.5967384468908564,0.5964820341686603,0.5973367432426474,0.49414521026905317,22679,2024-12-10,2476749-7
Poder Executivo,0.6072171100580577,0.6113260976340683,0.5976294723806996,0.49245397176930233,22611,2024-12-16,2430143-125
Poder Executivo,0.5904810351261076,0.5896780187253701,0.5923547400611621,0.4944691574457398,22890,2024-12-17,2430143-137
Poder Executivo,0.5749621177669708,0.5697832689338683,0.5870460983775432,0.49608630932128184,23298,2024-12-17,2430143-140
Poder Executivo,0.582874495827838,0.5800069495728662,0.5895654370894391,0.49517726237768656,23748,2024-12-17,2430143-142
Poder Executivo,0.5575044120615603,0.5478460681697246,0.580040547809177,0.4976202030351641,24169,2024-12-17,2430143-144
Roberto Rocha,0.5,0.5,0.5,0.0,0,2003-12-03,32147-56
Vander Loubet,0.5,0.5,0.5,0.0,0,2004-08-11,109175-70
Senado Federal - César Borges,0.5,0.5,0.5,0.0,0,2004-08-11,258267-45
Senado Federal - César Borges,1.1275067750677505,1.3964382500967867,0.5,0.0,0,2007-02-14,327896-22
Senado Federal - César Borges,0.8373811703401168,0.9819731004858813,0.5,0.0,0,2013-11-05,302638-257
Senado Federal - César Borges,0.007042253521126761,0.007042253521126762,0.007042253521126761,0.08362212737350647,284,2014-02-04,302638-290
Senado Federal - César Borges,0.3811284051304748,0.40753695795466116,0.3195084485407066,0.4662861780621609,651,2014-02-11,302638-314
Senado Federal - Romero Jucá,0.5,0.5,0.5,0.0,0,2005-12-07,284448-64
Senado Federal - Romero Jucá,0.85,1.0,0.5,0.0,0,2013-10-01,593650-5
Senado Federal - Romero Jucá,0.6531645569620252,0.6531645569620254,0.6531645569620254,0.47596283309794946,395,2013-10-15,592935-52
Senado Federal - Romero Jucá,0.5181578939832716,0.515885386880166,0.5234604105571847,0.4994493058724662,682,2013-10-16,592935-88
Senado Federal - Romero Jucá,0.5398912770912164,0.5387119998076422,0.542642924086223,0.49817826229711853,1067,2013-10-16,592935-115
Senado Federal - Romero Jucá,0.49810868166703426,0.49684508133043553,0.5010570824524313,0.4999988825754402,1419,2013-10-22,592935-148
Senado Federal - Romero Jucá,0.5097028330336633,0.5088545144806672,0.5116822429906542,0.4998635065682504,1712,2013-10-22,592935-162
Senado Federal - Romero Jucá,0.5200713005286434,0.5286732864694906,0.5,0.0,0,2015-09-10,603566-123
Senado Federal - Romero Jucá,0.8071452806960311,0.8071378862363608,0.8071625344352618,0.394526523112587,363,2015-09-16,603566-135
Senado Federal - Romero Jucá,0.8190570277381939,0.8191297032741155,0.8188874514877102,0.38511140373101554,773,2015-09-16,603566-143
Senado Federal - Romero Jucá,0.7864143675104464,0.7863255933589418,0.7866215071972904,0.40969270387932655,1181,2015-09-16,603566-146
Senado Federal - Romero Jucá,0.5957522585443246,0.5950841666784663,0.5973111395646606,0.49043913191814853,1562,2015-09-16,603566-149
Senado Federal - Romero Jucá,0.566439871276413,0.5949141018234472,0.5,0.0,0,2021-06-30,2054465-88
Pedro Canedo,0.5,0.5,0.5,0.0,0,2005-12-07,292328-188
Pedro Canedo,0.8859934853420195,0.8859934853420196,0.8859934853420195,0.3178191770071784,307,2005-12-13,292328-204
Senado Federal - Mozarildo Cavalcanti,0.5,0.5,0.5,0.0,0,2006-02-07,273823-7
Senado Federal - Mozarildo Cavalcanti,0.826984330850244,0.9671204726432058,0.5,0.0,0,2013-05-07,553474-9
Senado Federal - Mozarildo Cavalcanti,0.95,0.9500000000000001,0.95,0.21794494717703364,420,2013-06-04,412854-79
Senado Federal - Mozarildo Cavalcanti,0.9258079341429297,0.925019086427884,0.9276485788113695,0.25906889632029517,774,2013-06-04,412854-83
Senado Federal - Mozarildo Cavalcanti,0.7321237531270567,0.7273070050993351,0.7433628318584071,0.4367774399735598,1130,2013-06-04,412854-86
Senado Federal - Mozarildo Cavalcanti,0.6223541524318349,0.616624075505394,0.6357243319268636,0.4812264599157101,1422,2013-06-04,412854-89
Senado Federal - Mozarildo Cavalcanti,0.5428119036863092,0.5368437529865208,0.5567375886524822,0.49677041581992554,1692,2013-06-04,412854-92
Senado Federal - Mozarildo Cavalcanti,0.5053755657607956,0.4999161751208813,0.5181141439205955,0.49967177005512725,2015,2013-06-04,412854-95
Senado Federal - Jorge Bornhausen,0.5,0.5,0.5,0.0,0,2006-02-09,298990-78
Senado Federal - Jorge Bornhausen,0.6123076923076922,0.6123076923076922,0.6123076923076923,0.4872237496761839,325,2006-03-21,298990-146
Senado Federal - Jorge Bornhausen,0.5786153846128471,0.6123076923040673,0.5,0.0,0,2022-08-04,105464-319
Senado Federal - Jorge Bornhausen,0.32972972972972975,0.32972972972972975,0.32972972972972975,0.47011491686830054,370,2022-08-04,105464-326
Senado Federal - Rodolpho Tourinho,0.5,0.5,0.5,0.0,0,2006-11-22,334677-30
Benedito de Lira,0.5,0.5,0.5,0.0,0,2007-02-15,340369-4
Comissão Parlamentar Mista de Inquérito com a finalidade de investigar as situações de violência e redes de exploração sexual de crianças e adolescentes no Brasil.,0.5,0.5,0.5,0.0,0,2007-03-13,264293-69
Comissão Parlamentar Mista de Inquérito com a finalidade de investigar as situações de violência e redes de exploração sexual de crianças e adolescentes no Brasil.,0.015267175572519082,0.015267175572519083,0.015267175572519083,0.12261357560464893,393,2007-03-14,264293-78
Comissão Parlamentar Mista de Inquérito com a finalidade de investigar as situações de violência e redes de exploração sexual de crianças e adolescentes no Brasil.,0.016581632653061226,0.016581632653061226,0.016581632653061226,0.12769761983537578,784,2007-03-14,264293-88
Comissão Parlamentar Mista de Inquérito com a finalidade de investigar as situações de violência e redes de exploração sexual de crianças e adolescentes no Brasil.,0.26672458731537796,0.26672458731537796,0.26672458731537796,0.442247195397347,1151,2007-03-15,264293-105
Comissão Parlamentar Mista de Inquérito com a finalidade de investigar as situações de violência e redes de exploração sexual de crianças e adolescentes no Brasil.,0.21070460704607047,0.21070460704607047,0.21070460704607047,0.407808994034746,1476,2007-03-15,264293-117
Senado Federal - Francisco Dornelles,0.5,0.5,0.5,0.0,0,2007-05-09,347832-48
Regis de Oliveira,0.5,0.5,0.5,0.0,0,2007-05-30,353776-4
Regis de Oliveira,0.8873239436619718,0.8873239436619719,0.8873239436619719,0.31619639888230483,426,2007-06-13,353741-54
Regis de Oliveira,0.5712892494018224,0.5665199638236394,0.5824175824175825,0.49316056422674454,819,2007-06-13,353741-67
Regis de Oliveira,0.5229997814517866,0.5194533694984804,0.5312747426761678,0.49902093189618757,1263,2007-06-27,353741-128
Regis de Oliveira,0.5046697179538349,0.5015241514329201,0.5120093731693028,0.49985575414921496,1707,2007-07-11,353741-160
Regis de Oliveira,0.4882913637203469,0.48507074060968214,0.4958061509785648,0.4999824113210238,2146,2007-08-14,353741-192
Luciano Castro,0.5,0.5,0.5,0.0,0,2007-05-30,347030-10
Luciano Castro,0.9101941747572815,0.9101941747572815,0.9101941747572816,0.2859033735288773,412,2007-08-14,346913-109
Senado Federal - Eduardo Siqueira Campos,0.5,0.5,0.5,0.0,0,2007-06-20,339302-57
José Pimentel,0.5,0.5,0.5,0.0,0,2007-07-03,356805-49
Roberto Gouveia,0.5,0.5,0.5,0.0,0,2007-10-24,104342-99
Roberto Gouveia,0.2755102040816326,0.2755102040816327,0.2755102040816326,0.446771005693666,392,2007-10-31,104342-141
Senado Federal - Tião Viana,0.5,0.5,0.5,0.0,0,2008-06-04,394079-55
Senado Federal - Tião Viana,0.025477707006369428,0.025477707006369428,0.025477707006369428,0.1575709156287004,314,2008-06-04,394079-73
Senado Federal - Tião Viana,0.4054927302100161,0.40549273021001614,0.40549273021001614,0.4909871443906075,619,2008-06-04,394079-80
Senado Federal - Tião Viana,0.2788971367974549,0.2788971367974549,0.2788971367974549,0.4484568249939303,943,2008-06-10,394079-102
Senado Federal - Tião Viana,0.20933765566728096,0.20863362574317454,0.21098039215686273,0.40800449296815244,1275,2008-06-11,394079-127
Senado Federal - Tião Viana,0.19497652162081974,0.1942911265477242,0.19657577679137603,0.39740878295558985,1577,2008-06-11,394079-140
Senado Federal - Tião Viana,0.22041460423105808,0.2200172408191027,0.2213417855256207,0.4151500927447215,1893,2008-06-11,394079-150
Senado Federal - Tião Viana,0.3050796541925779,0.3052246291421063,0.30474137931034484,0.46029780691023653,2320,2008-06-11,394079-156
Senado Federal - Tião Viana,0.3597355892479398,0.3601283804439585,0.3588190764572294,0.4796539865649095,2642,2008-06-18,394079-192
Senado Federal - Tião Viana,0.32189945810311726,0.3216261778569692,0.3225371120107962,0.46744724128668397,2964,2008-06-18,394079-195
Senado Federal - Tião Viana,0.4079358011827051,0.3684797159752931,0.5,0.0,0,2011-09-21,394079-276
Carlito Merss,0.5,0.5,0.5,0.0,0,2008-08-20,352776-50
Procuradoria-Geral da República,0.5,0.5,0.5,0.0,0,2008-11-18,350108-117
Procuradoria-Geral da República,0.5,0.5,0.5,0.0,0,2021-10-27,2260444-10
Procuradoria-Geral da República,0.9495798319327731,0.9495798319327732,0.9495798319327731,0.21881036245868146,357,2021-11-23,2234707-53
Bernardo Ariston,0.5,0.5,0.5,0.0,0,2008-11-19,364579-61
Bernardo Ariston,0.736842105263158,0.736842105263158,0.7368421052631579,0.44034738238635557,380,2009-02-18,416531-9
Bernardo Ariston,0.8168097994683345,0.824013999240478,0.8,0.3293641231579159,695,2009-05-19,112893-218
Bernardo Ariston,0.8008543062863296,0.8028809541570654,0.7961254612546126,0.37727176461405115,1084,2009-05-19,112893-225
Antonio Carlos Mendes Thame,0.5,0.5,0.5,0.0,0,2008-12-10,340034-159
Antonio Carlos Mendes Thame,0.9971181556195965,0.9971181556195966,0.9971181556195965,0.0,347,2009-10-07,429836-64
Antonio Carlos Mendes Thame,0.8479827089339579,0.9971181556199399,0.5,0.0,0,2012-04-18,274311-65
Antonio Carlos Mendes Thame,0.8479827089262295,0.9971181556088993,0.5,0.0,0,2020-07-29,2230248-6
Antonio Carlos Mendes Thame,0.7374429223744291,0.7374429223744292,0.7374429223744292,0.44002370233237525,438,2020-09-01,593065-141
Antonio Carlos Mendes Thame,0.5244979802332053,0.5155165951383452,0.5454545454545454,0.4979295977319692,748,2020-09-01,593065-172
Antonio Carlos Mendes Thame,0.42734083059811623,0.4186867727314537,0.4475336322869955,0.49723966078642984,1115,2020-09-01,593065-178
Antonio Carlos Mendes Thame,0.532686580860418,0.5286557569142997,0.5420918367346939,0.49822512710651184,1568,2020-09-01,593065-189
Antonio Carlos Mendes Thame,0.46364347400303174,0.45951730084227693,0.47327121137812656,0.0,2039,2021-03-16,593065-252
Antonio Carlos Mendes Thame,0.3875182575700421,0.3663526128551622,0.4369047619047619,0.45033315813928676,2520,2021-03-16,593065-263
Antonio Carlos Mendes Thame,0.3585737981683677,0.33583665596769824,0.41162712996992984,0.44893723198894003,2993,2021-03-16,593065-267
Antonio Carlos Mendes Thame,0.3439815739846304,0.32236015375331695,0.39443155452436196,0.44916564593412384,3448,2021-03-16,593065-272
Antonio Carlos Mendes Thame,0.40638233698901105,0.39631815665688364,0.4298654244306418,0.48572305957058637,3864,2021-03-16,593065-277
Antonio Carlos Mendes Thame,0.38980828339315887,0.3785433854177134,0.41609304533586516,0.48071224416414654,4213,2021-03-16,593065-280
Antonio Carlos Mendes Thame,0.42986503299366485,0.4243973539253761,0.4426229508196721,0.49332292297242586,4636,2021-03-16,593065-285
Antonio Carlos Mendes Thame,0.41417076187888174,0.40760226671733424,0.42949725058915944,0.4899513637132736,5092,2021-03-16,593065-291
Antonio Carlos Mendes Thame,0.3975774023355068,0.39001471824058187,0.4152236652236652,0.48574386068663117,5544,2021-03-17,593065-305
Senado Federal - Eduardo Azeredo,0.5,0.5,0.5,0.0,0,2009-02-17,403997-6
William Woo,0.5,0.5,0.5,0.0,0,2009-02-18,423580-6
Senado Federal - João Capiberibe,0.5,0.5,0.5,0.0,0,2009-05-05,431536-5
Senado Federal - João Capiberibe,0.9773371104815864,0.9773371104815864,0.9773371104815864,0.1488263516891069,353,2009-05-05,270010-197
SUPERIOR TRIBUNAL DE JUSTIÇA,0.5,0.5,0.5,0.0,0,2009-06-09,370193-6
SUPERIOR TRIBUNAL DE JUSTIÇA,0.6917959389582545,0.7739941985117922,0.5,0.0,0,2015-08-25,1049167-8
Mário Negromonte,0.5,0.5,0.5,0.0,0,2009-06-30,440274-5
Mário Negromonte,0.9941520467836258,0.9941520467836258,0.9941520467836257,0.07624798134740009,342,2009-07-08,440269-72
Mário Negromonte,0.7288885677439121,0.7266294769423066,0.7341597796143251,0.44177958034632014,726,2009-07-08,440269-73
Mário Negromonte,0.5618965313853753,0.5594447754184557,0.5676172953081877,0.4954068039250221,1087,2009-07-08,440269-76
Mário Negromonte,0.470841133367361,0.4686052078738646,0.476058292852186,0.49942646571727484,1441,2009-07-08,440269-79
Mário Negromonte,0.45453570544897126,0.4527228498689759,0.4587657018022938,0.4982968318704652,1831,2009-07-08,440269-88
Mário Negromonte,0.4460140685028997,0.44448995636099464,0.4495703301673451,0.4974503476735838,2211,2009-07-08,440269-92
Mário Negromonte,0.4159016774411444,0.4145135570587778,0.419140625,0.4934184446031678,2560,2009-07-08,440269-94
Mário Negromonte,0.39613935433175074,0.3948698249758549,0.39910158949550795,0.4897137028485797,2894,2009-09-16,440269-157
Carlos Zarattini,0.5,0.5,0.5,0.0,0,2009-08-04,441341-10
Carlos Zarattini,0.5,0.5,0.5,0.0,0,2012-03-20,435878-82
Carlos Zarattini,0.14948155828766108,-0.0007406310176270182,0.5,0.0,0,2017-12-19,2077691-20
Senado Federal - Benício Sampaio,0.5,0.5,0.5,0.0,0,2009-09-16,446738-5
Senado Federal - Benício Sampaio,0.923076923076923,0.923076923076923,0.9230769230769231,0.2664693550105964,325,2009-10-21,339409-144
Sarney Filho,0.5,0.5,0.5,0.0,0,2009-10-21,339977-66
MINISTÉRIO PÚBLICO DA UNIÃO,0.5,0.5,0.5,0.0,0,2009-10-27,439736-22
MINISTÉRIO PÚBLICO DA UNIÃO,0.5,0.5,0.5,0.0,0,2016-05-03,533082-25
MINISTÉRIO PÚBLICO DA UNIÃO,0.5,0.5,0.5,0.0,0,2021-08-26,2284912-20
MINISTÉRIO PÚBLICO DA UNIÃO,0.7109557109557109,0.7109557109557109,0.710955710955711,0.4533185282063491,429,2021-09-21,2273453-40
MINISTÉRIO PÚBLICO DA UNIÃO,0.49952442198144187,0.4930581232517603,0.5146124523506989,0.4997864306244204,787,2021-09-21,2273453-49
MINISTÉRIO PÚBLICO DA UNIÃO,0.4131585262715854,0.40702883471810497,0.4274611398963731,0.4947101310614797,1158,2021-09-21,2273453-62
MINISTÉRIO PÚBLICO DA UNIÃO,0.36106416428344407,0.35583477261172974,0.37326607818411095,0.48367190642124763,1586,2021-09-21,2273453-64
MINISTÉRIO PÚBLICO DA UNIÃO,0.44009247871855317,0.4368953492183127,0.44755244755244755,0.497241645723949,2002,2021-09-21,2273453-69
MINISTÉRIO PÚBLICO DA UNIÃO,0.404083462102581,0.40110299246002984,0.4110378912685338,0.49202209626199794,2428,2021-09-21,2273453-73
MINISTÉRIO PÚBLICO DA UNIÃO,0.45247680499847776,0.4503531667459063,0.45743196092114446,0.49818466661367755,2866,2021-09-21,2273453-79
MINISTÉRIO PÚBLICO DA UNIÃO,0.42854955858440885,0.4265211796571163,0.4332824427480916,0.49552877570766596,3275,2021-09-21,2273453-83
MINISTÉRIO PÚBLICO DA UNIÃO,0.495140686283402,0.4930581232620029,0.5,0.0,0,2022-12-20,2344803-8
MINISTÉRIO PÚBLICO DA UNIÃO,0.8315864787947193,0.8315450404280996,0.8316831683168316,0.3741473985681423,404,2022-12-20,2344802-8
Brizola Neto,0.5,0.5,0.5,0.0,0,2009-11-11,437378-16
Brizola Neto,0.5,0.5,0.5,0.0,0,2013-07-10,343930-201
Eduardo Valverde,0.5,0.5,0.5,0.0,0,2009-12-08,378478-161
Eduardo Valverde,0.0060790273556231,0.0060790273556231,0.0060790273556231,0.07773077114008767,329,2009-12-08,378478-172
Eduardo Valverde,0.39999999999999997,0.4,0.4,0.4898979485566356,640,2009-12-09,378478-213
Eduardo Valverde,0.2797427652733119,0.2797427652733119,0.2797427652733119,0.4488727554113221,933,2009-12-09,378478-223
Eduardo Valverde,0.4086614173228346,0.4086614173228346,0.4086614173228346,0.4915864759272031,1270,2009-12-09,378478-232
Eduardo Valverde,0.33608116677235256,0.33608116677235256,0.33608116677235256,0.4723670353795729,1577,2009-12-09,378478-242
Eduardo Valverde,0.2950907150480256,0.2950907150480256,0.2950907150480256,0.45608352846871214,1874,2010-03-10,378478-308
Eduardo Valverde,0.2538448642121503,0.24784651527016444,0.26784101174345076,0.44283428522608254,2214,2010-03-10,378478-317
Pedro Eugênio,0.5,0.5,0.5,0.0,0,2010-02-23,438409-126
Pedro Eugênio,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.31948553318915673,338,2010-02-23,438409-137
Pedro Eugênio,0.4585289514866979,0.458528951486698,0.458528951486698,0.49827718404037663,639,2010-02-23,438409-157
Pedro Eugênio,0.6350662589194699,0.6350662589194699,0.6350662589194699,0.4814115762022126,981,2010-02-24,438409-164
Pedro Eugênio,0.5292721518987342,0.5292721518987342,0.5292721518987342,0.49914240565515716,1264,2010-02-24,438409-203
Pedro Eugênio,0.5204905063290658,0.5292721518986654,0.5,0.0,0,2018-12-11,622360-120
Leonardo Mattos,0.5,0.5,0.5,0.0,0,2010-04-14,293027-111
Leonardo Mattos,1.3436639118457299,1.7052341597796143,0.5,0.0,0,2013-04-17,293027-204
Senado Federal - Aloízio Mercadante,0.5,0.5,0.5,0.0,0,2010-05-12,471208-8
Senado Federal - Aloízio Mercadante,0.42035745422842197,0.3862249346120314,0.5,0.0,0,2015-03-25,348730-77
Senado Federal - Aloízio Mercadante,0.5,0.5,0.5,0.0,0,2019-12-09,358126-146
Senado Federal - Aloízio Mercadante,0.015576323987538939,0.01557632398753894,0.01557632398753894,0.12382932656917003,321,2019-12-09,358126-152
Jorge Khoury,0.5,0.5,0.5,0.0,0,2010-12-02,486701-6
Jorge Khoury,0.9739776951672862,0.9739776951672862,0.9739776951672863,0.0,269,2011-08-31,484191-156
Senado Federal - LUCIO ALCANTARA,0.5,0.5,0.5,0.0,0,2010-12-07,488165-8
Senado Federal - LUCIO ALCANTARA,0.9533333333333331,0.9533333333333331,0.9533333333333334,0.21092389359408506,300,2010-12-08,101666-71
Valdemar Costa Neto,0.5,0.5,0.5,0.0,0,2010-12-07,488578-7
Valdemar Costa Neto,0.64756446991404,0.64756446991404,0.6475644699140402,0.4777287171805651,349,2010-12-08,489010-5
Valdemar Costa Neto,0.6817805679979377,0.6818193224920238,0.6816901408450704,0.4658204511608507,710,2010-12-14,153275-100
Carlos Eduardo Cadoca,0.5,0.5,0.5,0.0,0,2011-10-05,260404-97
Carlos Eduardo Cadoca,0.5,0.5,0.5,0.0,0,2015-09-29,1744988-6
Carlos Eduardo Cadoca,0.5,0.5,0.5,0.0,0,2018-03-20,2149372-22
Carlos Eduardo Cadoca,0.7474226804123711,0.7474226804123711,0.7474226804123711,0.0,388,2019-03-19,1672576-97
Carlos Eduardo Cadoca,0.23237090436777158,0.14906489522966457,0.4267515923566879,0.3170203067516831,785,2019-03-19,1672576-101
Carlos Eduardo Cadoca,0.1816130896173611,0.12439324927330102,0.31512605042016806,0.30781846801715784,1190,2019-03-19,1672576-109
Carlos Eduardo Cadoca,0.3703797442547663,0.34358178401214334,0.4329083181542198,0.47233224223548176,1647,2019-03-20,1672576-120
Carlos Eduardo Cadoca,0.31034473905763177,0.28469996046193125,0.37018255578093306,0.4479032082388083,1972,2019-03-20,1672576-124
Carlos Eduardo Cadoca,0.2796627664685563,0.2558375282778553,0.3352549889135255,0.4327805236330019,2255,2019-03-20,1672576-128
Carlos Eduardo Cadoca,0.24480735348598542,0.2231014140708883,0.29545454545454547,0.41260321329419475,2640,2019-03-20,1672576-133
Carlos Eduardo Cadoca,0.22087354513079605,0.20139711967584814,0.26631853785900783,0.39739828901626795,3064,2019-03-20,1672576-136
Carlos Eduardo Cadoca,0.2940493729486286,0.2793840976592466,0.32826834862385323,0.4469197387245304,3488,2019-03-20,1672576-141
Carlos Eduardo Cadoca,0.34256949111183965,0.3309308104388374,0.3697264126821785,0.4695322235319725,3911,2019-03-20,1672576-147
Carlos Eduardo Cadoca,0.3194080077488635,0.30826691118918426,0.34540389972144847,0.46066625735600497,4308,2019-03-20,1672576-150
Carlos Eduardo Cadoca,0.3258241926880315,0.3158176993549247,0.3491726771319474,0.463896989697711,4714,2019-03-20,1672576-153
Carlos Eduardo Cadoca,0.3042341818548614,0.30424431994303514,0.3042105263157895,0.46007225736231894,4750,2019-03-26,1672576-171
Carlos Eduardo Cadoca,0.3171471877117565,0.31729226439734165,0.31680867544539115,0.46523213410933684,5164,2019-03-26,1672576-177
Carlos Eduardo Cadoca,0.29221828201304584,0.29211054665063446,0.29246966452533907,0.4548968672762813,5604,2019-03-26,1672576-193
Carlos Eduardo Cadoca,0.3360414524171967,0.26577350345313816,0.5,0.0,0,2024-08-28,1672576-221
Dr. Rosinha,0.5,0.5,0.5,0.0,0,2012-03-20,537997-4
Roberto Balestra,0.5,0.5,0.5,0.0,0,2012-05-22,544176-6
Efraim Filho,0.5,0.5,0.5,0.0,0,2012-06-13,494004-52
Efraim Filho,0.6639921112725763,0.7342744446751089,0.5,0.0,0,2017-03-14,2124774-6
Efraim Filho,0.5,0.5,0.5,0.0,0,2020-07-15,2253356-65
Efraim Filho,0.18942085627997868,0.056315508971398115,0.5,0.0,0,2021-09-21,2299545-8
Efraim Filho,0.9399999999999995,0.9399999999999994,0.94,0.23748684174075835,450,2021-09-28,2268884-83
Efraim Filho,0.5296261533831325,0.5265933186546039,0.5367027677496992,0.4986510872739692,831,2021-09-28,2268884-94
Efraim Filho,0.8080000000101978,0.9400000000145683,0.5,0.0,0,2022-12-07,2314544-27
Efraim Filho,0.8997448106432068,0.8997485233086143,0.899736147757256,0.300351481062087,379,2022-12-14,2304353-65
Efraim Filho,0.9364555235898835,0.936745112336793,0.9357798165137615,0.24514475625481427,763,2023-04-25,2337246-43
Efraim Filho,0.7809012786191472,0.901287540884496,0.5,0.0,0,2024-09-11,2418020-7
Senado Federal - Wellington Dias,0.5,0.5,0.5,0.0,0,2012-11-06,537339-16
